molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,target_organism
CHEMBL4452249,CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)CCCCCC1(C)C(/C=C/C=C/C=C2/N(CCCS(=O)(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)=[N+](CCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)O)cc21,Ki,26.0,nM,7.58,CHEMBL4312072,Displacement of [3H](-)CGP 12177 from human recombinant beta2 adrenoceptor after 120 mins by scintillation counting method,B,Homo sapiens
CHEMBL4475573,CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)CS(=O)(=O)O,Ki,16.4,nM,7.79,CHEMBL4312072,Displacement of [3H](-)CGP 12177 from human recombinant beta2 adrenoceptor after 120 mins by scintillation counting method,B,Homo sapiens
CHEMBL4454523,CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)C1C(C(=O)O)C(C(=O)O)C1C(=O)O,Ki,78.6,nM,7.11,CHEMBL4312072,Displacement of [3H](-)CGP 12177 from human recombinant beta2 adrenoceptor after 120 mins by scintillation counting method,B,Homo sapiens
CHEMBL4466532,C=CCc1ccccc1OCC(O)CNCCOCCOCCOCCOCCNC(=O)OC(C)(C)C,Ki,3.7,nM,8.43,CHEMBL4312072,Displacement of [3H](-)CGP 12177 from human recombinant beta2 adrenoceptor after 120 mins by scintillation counting method,B,Homo sapiens
CHEMBL4587648,C=CCc1ccccc1OCC(O)CNCCOCCOCCOCCOCCN,Ki,10.3,nM,7.99,CHEMBL4312072,Displacement of [3H](-)CGP 12177 from human recombinant beta2 adrenoceptor after 120 mins by scintillation counting method,B,Homo sapiens
CHEMBL4527905,C=CCc1ccccc1OCC(O)CNCCOCCOCCOCCOCCNC(=O)CCCCCC1(C)C(/C=C/C=C/C=C2/N(CCCS(=O)(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)=[N+](CCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)O)cc21,Ki,547.0,nM,6.26,CHEMBL4312072,Displacement of [3H](-)CGP 12177 from human recombinant beta2 adrenoceptor after 120 mins by scintillation counting method,B,Homo sapiens
CHEMBL4545079,C=CCc1ccccc1OCC(O)CNCCOCCOCCOCCOCCNC(=O)CS(=O)(=O)O,Ki,752.0,nM,6.12,CHEMBL4312072,Displacement of [3H](-)CGP 12177 from human recombinant beta2 adrenoceptor after 120 mins by scintillation counting method,B,Homo sapiens
CHEMBL4440189,C=CCc1ccccc1OCC(O)CNCCOCCOCCOCCOCCNC(=O)C1C(C(=O)O)C(C(=O)O)C1C(=O)O,Ki,512.0,nM,6.29,CHEMBL4312072,Displacement of [3H](-)CGP 12177 from human recombinant beta2 adrenoceptor after 120 mins by scintillation counting method,B,Homo sapiens
CHEMBL4442460,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccccc2)c2ccccc2)CC1,Ki,1800.0,nM,5.75,CHEMBL4323490,Displacement of [3H] CGP12177 from beta2 adrenergic receptor (unknown origin),B,Homo sapiens
CHEMBL4544086,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccc(F)cc2)c2ccccc2)CC1,Ki,4500.0,nM,5.35,CHEMBL4323490,Displacement of [3H] CGP12177 from beta2 adrenergic receptor (unknown origin),B,Homo sapiens
CHEMBL4445289,CC(C)(CCc1ccccc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,EC50,0.021,nM,10.68,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4469364,CC(C)(CCc1ccccc1)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,EC50,0.04074,nM,10.39,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4438531,CC(C)(CC(c1ccc(F)cc1)c1ccc(F)cc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,EC50,0.08128,nM,10.09,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4537644,CC(C)(CC(c1ccc(F)cc1)c1ccc(F)cc1)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,EC50,0.07586,nM,10.12,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4575759,CC(C)(CC(c1ccccc1)c1ccccc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,EC50,0.06457,nM,10.19,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4473349,CC(C)(CC(c1ccccc1)c1ccccc1)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,EC50,0.2188,nM,9.66,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4516838,CC(CC(=O)Nc1ccc(CCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)cc1)CC(C)(C)C,EC50,2.512,nM,8.60,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4441752,CC(C)C(=O)Nc1ccc(CCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,EC50,0.5012,nM,9.30,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4460095,CC(C)CCC(=O)Nc1cccc(CCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)c1,EC50,0.2239,nM,9.65,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4566727,O=C(Nc1cccc(CCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)c1)c1ccccc1,EC50,0.302,nM,9.52,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4576089,CC(CC(=O)Nc1cccc(CCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)c1)CC(C)(C)C,EC50,0.05129,nM,10.29,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4541169,CC(C)C(=O)Nc1cccc(CCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)c1,EC50,0.5012,nM,9.30,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4518961,CC(C)CC(=O)Nc1cccc(CCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)c1,EC50,0.9333,nM,9.03,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4473790,COc1ccccc1CCCNCC(O)c1ccc(O)c2[nH]c(=O)ccc12,EC50,0.04266,nM,10.37,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4577508,COc1cccc(CCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)c1,EC50,0.04074,nM,10.39,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4588479,COc1ccc(CCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,EC50,0.07413,nM,10.13,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4561253,O=c1ccc2c(C(O)CNCCCc3ccccc3O)ccc(O)c2[nH]1,EC50,0.04898,nM,10.31,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4473515,O=c1ccc2c(C(O)CNCCCc3cccc(O)c3)ccc(O)c2[nH]1,EC50,0.036,nM,10.44,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4556022,O=c1ccc2c(C(O)CNCCCc3ccc(O)cc3)ccc(O)c2[nH]1,EC50,0.05012,nM,10.30,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4541263,O=c1ccc2c(C(O)CNCCCCc3ccccc3)ccc(O)c2[nH]1,EC50,0.1514,nM,9.82,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4454489,O=c1ccc2c(C(O)CNCCCc3ccc(-c4ccccc4)cc3)ccc(O)c2[nH]1,EC50,0.1318,nM,9.88,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4550290,O=c1ccc2c(C(O)CNCCCc3ccc4ccccc4c3)ccc(O)c2[nH]1,EC50,9.12,nM,8.04,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4542430,O=c1ccc2c(C(O)CNCCOc3ccccc3)ccc(O)c2[nH]1,EC50,0.1622,nM,9.79,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4536813,O=c1ccc2c(C(O)CNCCCc3ccccc3)ccc(O)c2[nH]1,EC50,0.07413,nM,10.13,CHEMBL4340581,Agonist activity at human beta2 adrenergic receptor expressed in HEK293 cells assessed as increase in cAMP accumulation after 60 mins by HTRF assay,F,Homo sapiens
CHEMBL4594173,CC(C)NC[C@H](O)COc1ccccc1CCCC(=O)NCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,6.607,nM,8.18,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4459989,CC(C)NC[C@H](O)COc1ccccc1CCC(=O)NCCCNC(=O)CCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,8.318,nM,8.08,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4584173,CC(C)NC[C@H](O)COc1ccccc1CCCC(=O)NCCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,6.457,nM,8.19,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4472564,CC(C)NC[C@H](O)COc1ccccc1CCCC(=O)NCCCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,11.22,nM,7.95,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4556017,CC(C)NC[C@@H](O)COc1ccccc1CCCC(=O)NCCNC(=O)CCCc1ccccc1OC[C@H](O)CNC(C)C,IC50,213.8,nM,6.67,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4530266,CC(C)NC[C@H](O)COc1ccccc1-n1cc(CNCc2cn(-c3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1,IC50,169.82,nM,6.77,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4442559,CC(C)NC[C@H](O)COc1ccccc1Cn1cc(CNCc2cn(Cc3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1,IC50,64.57,nM,7.19,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4462252,CC(C)NC[C@H](O)COc1ccccc1CCn1cc(CNCc2cn(CCc3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1,IC50,4.677,nM,8.33,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4514723,CC(C)NC[C@H](O)COc1ccccc1CCCn1cc(CNCc2cn(CCCc3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1,IC50,2.884,nM,8.54,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4593049,COc1ccccc1CCCNC(=O)NCCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,13.8,nM,7.86,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4564495,CC(C)NC[C@H](O)COc1ccccc1CCCNC(=O)NCCCc1ccccc1,IC50,14.13,nM,7.85,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4468271,CCCNC(=O)NCCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,85.11,nM,7.07,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4532142,COc1ccccc1CCCC(=O)NCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,3.89,nM,8.41,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4515576,CC(C)NC[C@H](O)COc1ccccc1CCCC(=O)NCCNC(=O)CCCc1ccccc1,IC50,5.888,nM,8.23,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4578042,CCCC(=O)NCCNC(=O)CCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,64.57,nM,7.19,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL1160734,C=CCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,0.7244,nM,9.14,CHEMBL4375058,Antagonist activity at beta2 adrenergic receptor (unknown origin) expressed in HEK293 cell assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 15 mins,F,Homo sapiens
CHEMBL1395661,C=CCc1ccccc1OC[C@H](O)CNC(C)C,IC50,2.344,nM,8.63,CHEMBL4375058,Antagonist activity at beta2 adrenergic receptor (unknown origin) expressed in HEK293 cell assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 15 mins,F,Homo sapiens
CHEMBL4473518,CC(C)NC[C@H](O)COc1ccccc1CCCCCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,3.236,nM,8.49,CHEMBL4375058,Antagonist activity at beta2 adrenergic receptor (unknown origin) expressed in HEK293 cell assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 15 mins,F,Homo sapiens
CHEMBL4527821,CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,5.248,nM,8.28,CHEMBL4375058,Antagonist activity at beta2 adrenergic receptor (unknown origin) expressed in HEK293 cell assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 15 mins,F,Homo sapiens
CHEMBL4434772,CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,13.8,nM,7.86,CHEMBL4375058,Antagonist activity at beta2 adrenergic receptor (unknown origin) expressed in HEK293 cell assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 15 mins,F,Homo sapiens
CHEMBL4441975,CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,25.7,nM,7.59,CHEMBL4375058,Antagonist activity at beta2 adrenergic receptor (unknown origin) expressed in HEK293 cell assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 15 mins,F,Homo sapiens
CHEMBL4574652,CC(C)NC[C@H](O)COc1ccccc1CCNC(=O)NCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,2.188,nM,8.66,CHEMBL4375058,Antagonist activity at beta2 adrenergic receptor (unknown origin) expressed in HEK293 cell assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 15 mins,F,Homo sapiens
CHEMBL4446394,CC(C)NC[C@H](O)COc1ccccc1CCCNC(=O)NCCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,1.585,nM,8.80,CHEMBL4375058,Antagonist activity at beta2 adrenergic receptor (unknown origin) expressed in HEK293 cell assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 15 mins,F,Homo sapiens
CHEMBL4564189,CC(C)NC[C@H](O)COc1ccccc1CCCCNC(=O)NCCCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,1.778,nM,8.75,CHEMBL4375058,Antagonist activity at beta2 adrenergic receptor (unknown origin) expressed in HEK293 cell assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 15 mins,F,Homo sapiens
CHEMBL4474813,CC(C)NC[C@H](O)COc1ccccc1CC(=O)NCCNC(=O)Cc1ccccc1OC[C@@H](O)CNC(C)C,IC50,213.8,nM,6.67,CHEMBL4375058,Antagonist activity at beta2 adrenergic receptor (unknown origin) expressed in HEK293 cell assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 15 mins,F,Homo sapiens
CHEMBL4450606,CC(C)NC[C@H](O)COc1ccccc1CCC(=O)NCCNC(=O)CCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,3.311,nM,8.48,CHEMBL4375058,Antagonist activity at beta2 adrenergic receptor (unknown origin) expressed in HEK293 cell assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 15 mins,F,Homo sapiens
CHEMBL41189,CC(C)NC[C@H](O)COc1ccccc1OCCOCCOc1ccccc1OC[C@@H](O)CNC(C)C,IC50,46.77,nM,7.33,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4557995,CC(C)NC[C@H](O)COc1ccccc1OCCOCCOCCOc1ccccc1OC[C@@H](O)CNC(C)C,IC50,74.13,nM,7.13,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4465278,CC(C)NC[C@H](O)COc1ccccc1CCCCCNC(=O)NCCCCCc1ccccc1OC[C@@H](O)CNC(C)C,IC50,1.738,nM,8.76,CHEMBL4375056,Antagonist activity at beta2 adrenergic receptor (unknown origin) stably expressed in HEK293 cell membranes assessed as inhibition of isoproterenol-induced cAMP production preincubated for 15 mins followed by isoproterenol addition and measured after 30 mins by TR-FRET assay,F,Homo sapiens
CHEMBL4277264,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,Ki,9300.0,nM,5.03,CHEMBL4392150,Displacement of [3H]-CGP12177 from recombinant human beta2 adrenergic receptor expressed in HEK Flp-In cells measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens
CHEMBL4469848,FC(F)(F)c1cc(Oc2nccc3occc23)ccc1-c1cccc2nccn12,Ki,8600.0,nM,5.07,CHEMBL4392150,Displacement of [3H]-CGP12177 from recombinant human beta2 adrenergic receptor expressed in HEK Flp-In cells measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens
CHEMBL4466483,FC(F)(F)c1cc(Oc2nccc3ccsc23)ccc1-c1cccc2nccn12,Ki,5900.0,nM,5.23,CHEMBL4392150,Displacement of [3H]-CGP12177 from recombinant human beta2 adrenergic receptor expressed in HEK Flp-In cells measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens
CHEMBL1160694,CC(C)NC[C@H](O)COc1ccc(O)c(O)c1,EC50,316.23,nM,6.50,CHEMBL4397570,Agonist activity at beta2-adrenergic receptor (unknown origin) expressed in HEK293T cells harboring GFP/Rluc2-tagged beta-arrestin2 assessed as increase in beta-arrestin2 recruitment incubated for 5 mins in presence of GSK2 and coelenterazine 400a by BRET assay,B,Homo sapiens
